-2.475168851692136407e+00,2.588272398986009470e+00,1.371387837730071224e+00,1.573639491787614253e-01,-1.053798091335193199e+00,-2.262097110601826166e+00,2.815653369622007851e+00,1.613083903916115780e+00,4.133809662417419761e-01,-7.834542787622255089e-01,-1.977420668614219279e+00,3.114668264189592417e+00,1.926443063442409009e+00,7.410901923115918999e-01,-4.413891953960528136e-01,-1.620993948051048239e+00,-2.797722916212162847e+00,2.311610354549539448e+00,1.140636394928715935e+00,-2.745834504401425610e-02,-1.192672724724051614e+00,-2.355005605682325864e+00,2.768729455479746804e+00,1.612162978391911139e+00,4.584814019962273335e-01,-6.923141441749115499e-01,-1.840222532826469859e+00,-2.985242638911682178e+00,2.155811967551169772e+00,1.016571792749499270e+00,-1.197767378442511216e-01,-1.253232508209140894e+00,-2.383794404587053162e+00,2.771723991685977939e+00,1.646953175452328555e+00,5.250795608121207048e-01,-5.938957476060368057e-01,-1.709971647463642386e+00,-2.823147038726854685e+00,2.349764483518552272e+00,1.242393400334290687e+00,1.379261120107145577e-01,-9.636362906678953566e-01,-2.062292719236469729e+00,3.125143219621340229e+00,2.032301995342085554e+00,9.423699965654935840e-01,-1.446516975911532887e-01,-1.228762010364344626e+00,-2.309959867346161211e+00,2.894941110697129893e+00,1.819571379090360042e+00,7.471173123269755356e-01,-3.224200246493064692e-01,-1.389039569277644492e+00,-2.452740261380073949e+00,2.769664264005347487e+00,1.711804447915289185e+00,6.568666505222943153e-01,-3.951480775853845051e-01,-1.444238688229655176e+00,-2.490404135646224759e+00,2.749541930691348668e+00,1.709229937344216799e+00,6.718462299839397245e-01,-3.626081553313175165e-01,-1.394132184980835021e+00,-2.422724827790434077e+00,2.834800252147109845e+00,1.812073466748264972e+00,7.922811470053457983e-01,-2.245756857300109655e-01,-1.238496012572719129e+00,-2.249478817109698880e+00,3.025662221770615279e+00,2.020557501161745595e+00,1.018393337205778071e+00,1.917073637501552630e-02,-9.771092973538926252e-01,-1.970445762507226473e+00,-2.960837660121471426e+00,2.334901313441724913e+00,1.350401537760837156e+00,3.688493114374356008e-01,-6.097543766367092832e-01,-1.585408540096403529e+00,-2.558112195112124176e+00,2.755320946780471125e+00,1.788521249971295468e+00,8.246749978333403064e-01,-1.362168359902122261e-01,-1.094153280415498308e+00,-2.049133366923428845e+00,-3.001156129559690022e+00,2.332964702235748256e+00,1.386859474904830636e+00,4.437144538525708004e-01,-4.964694052894819687e-01,-1.433691149474562554e+00,-2.367949828253423039e+00,2.983940813401616321e+00,2.055611106372864594e+00,1.130247300480234696e+00,2.078503357392517126e-01,-7.115788504429904071e-01,-1.628039323291474938e+00,-2.541530150652349107e+00,2.831134904173928657e+00,1.923586153710608926e+00,1.019009829380344234e+00,1.174068527777548526e-01,-7.812218571509887965e-01,-1.676875384113621692e+00,-2.569552814475422053e+00,2.823932069909460552e+00,1.937209562983298383e+00,1.053465877551388985e+00,1.727019165709863247e-01,-7.050814196927602806e-01,-1.579883233652253471e+00,-2.451702630419276829e+00,2.962646589392783358e+00,2.096794700921485788e+00,1.233927898141949919e+00,3.740470651466911711e-01,-4.828469166857086714e-01,-1.336753168697874639e+00,-2.187670814948183828e+00,-3.035598982221678011e+00,2.402648507149522050e+00,1.560701906555138851e+00,7.217473881897126242e-01,-1.142141856748389306e-01,-9.471819555132718893e-01,-1.777155064548835428e+00,-2.604132658764185315e+00,2.855071420278201266e+00,2.034087406721320157e+00,1.216101453467509863e+00,4.011144034801156777e-01,-4.108729030660276949e-01,-1.219859628766406523e+00,-2.025844939008655921e+00,-2.828828001961645633e+00,2.654377318587735068e+00,1.857401234514413746e+00,1.063429876439927035e+00,2.724640649904312428e-01,-5.154953820073432391e-01,-1.300447649547918250e+00,-2.082391925441611669e+00,-2.861327400314535030e+00,2.645932039554617088e+00,1.873016583519864664e+00,1.103112339643638418e+00,3.362201059675213877e-01,-4.276593223081648909e-01,-1.188525152826179099e+00,-1.946376596081455634e+00,-2.701212865421104059e+00,2.830152130127900900e+00,2.081348557138555488e+00,1.335562500857706558e+00,5.927947364858867640e-01,-1.469539636558307438e-01,-8.836828301185574164e-01,-1.617391096336503020e+00,-2.348077998628793850e+00,-3.075742776203112427e+00,2.482800636018433593e+00,1.761182378679146510e+00,1.042588511061618206e+00,3.270197823639283130e-01,-3.855230611244077621e-01,-1.095039276026076314e+00,-1.801528121877785438e+00,-2.504988861135719613e+00,3.077764547996766353e+00,2.380362222854445875e+00,1.685990199382276566e+00,9.946492034025047335e-01,3.063399578106234533e-01,-3.789368174482754537e-01,-1.061180405370405477e+00,-1.740390091902381808e+00,-2.416565165944857707e+00,-3.089704919348887469e+00,2.523376660247289127e+00,1.856309660707177844e+00,1.192280088462633447e+00,5.312886397973338726e-01,-1.266639919809099124e-01,-7.815771165383342822e-01,-1.433450046527956490e+00,-2.082282097582298430e+00,-2.728072588327937531e+00,2.912364466803170959e+00,2.272659128835345932e+00,1.635997377343062054e+00,1.002379881710782739e+00,3.718073083198188966e-01,-2.557196794553081021e-01,-8.802004212577800857e-01,-1.501634259739387467e+00,-2.120020540580537904e+00,-2.735358612475704554e+00,2.935537480024332346e+00,2.326297767810511452e+00,1.720108200274817811e+00,1.116969416591937936e+00,5.168820528988460339e-01,-8.015325771065280602e-02,-6.741358851877422564e-01,-1.265065202535869515e+00,-1.852940585805289642e+00,-2.437761414109435698e+00,-3.019527069617641946e+00,2.684948369620800968e+00,2.109294900949211460e+00,1.536698440181030190e+00,9.671595928778374818e-01,4.006789615289422235e-01,-1.627428544577154690e-01,-7.231052587501065609e-01,-1.280407658108484004e+00,-1.834649462374468687e+00,-2.385830084481963542e+00,-2.933948940458972476e+00,2.804179857751985860e+00,2.262186273564619210e+00,1.723256188833655278e+00,1.187390175127400749e+00,6.545888009036919808e-01,1.248526315135298492e-01,-4.018177708134695880e-01,-9.254218469599815311e-01,-1.445959040931885875e+00,-1.963428799856448359e+00,-2.477830573989596274e+00,-2.989163816714100363e+00,2.785757322634555777e+00,2.280562770046191901e+00,1.778438369911629735e+00,1.279384656304348056e+00,7.834021601491549802e-01,2.904914092312829710e-01,-1.993470718181633572e-01,-6.861127615185687034e-01,-1.169805141539807636e+00,-1.650423696714977240e+00,-2.127967915033121216e+00,-2.602437287644686847e+00,-3.073831308870619949e+00,2.741035830984497323e+00,2.275794016908644579e+00,1.813629052248966866e+00,1.354541430000704816e+00,8.985316399831443368e-01,4.456001688305202268e-01,-4.252500004344498923e-03,-4.510258862554967774e-01,-8.947195128456716384e-01,-1.335332905886293053e+00,-1.772865594684748691e+00,-2.207317111746209815e+00,-2.638686992768174644e+00,-3.066974776658657031e+00,2.791005301659769788e+00,2.368883082513438598e+00,1.949844324564200537e+00,1.533889476078347247e+00,1.121018982113473061e+00,7.112332845093800593e-01,3.045328218880781201e-01,-9.908197034985330443e-02,-4.996106600198077508e-01,-8.970528181695230918e-01,-1.291408019069986590e+00,-1.682675840224529207e+00,-2.070855862361550503e+00,-2.455947669449070059e+00,-2.837950848691089600e+00,3.066320316653812217e+00,2.690495618545039935e+00,2.317760767239318120e+00,1.948116162566887466e+00,1.581562201116551547e+00,1.218099276221121796e+00,8.577277779701517613e-01,5.004480931917471009e-01,1.462606054671169720e-01,-2.048343048839768588e-01,-5.528362608050401139e-01,-8.977448884919311256e-01,-1.239559817409232600e+00,-1.578280680284794180e+00,-1.913907113115189462e+00,-2.246438755167534218e+00,-2.575875248974031528e+00,-2.902216240344702491e+00,3.057723928815836878e+00,2.737574991788211953e+00,2.420522600113987899e+00,2.106567094873686763e+00,1.795708813864554720e+00,1.487948091602381062e+00,1.183285259316041227e+00,8.817206449438588223e-01,5.832545731408816936e-01,2.878873652661484983e-01,-4.380660611853406244e-03,-2.935491897206458090e-01,-5.796179105855782110e-01,-8.625865150225519029e-01,-1.142454698152571835e+00,-1.419222158401747258e+00,-1.692888597490376013e+00,-1.963453720449318096e+00,-2.230917235610898608e+00,-2.495278854619821907e+00,-2.756538292427715753e+00,-3.014695267293129977e+00,3.013435806385314386e+00,2.761484589365136522e+00,2.512636660619318896e+00,2.266892288628878926e+00,2.024251738558814573e+00,1.784715272250833040e+00,1.548283148225164441e+00,1.314955621686022313e+00,1.084732944505231389e+00,8.576153652385987147e-01,6.336031291077237615e-01,4.126964780127314603e-01,1.948956505195388322e-01,-1.979911812923040859e-02,-2.313875960306172319e-01,-4.398695546104131049e-01,-6.452447686249792591e-01,-8.475130161739793389e-01,-1.046674078684008524e+00,-1.242727740926783842e+00,-1.435673791010048550e+00,-1.625512020381210565e+00,-1.812242223827342347e+00,-1.995864199480637868e+00,-2.176377748814774638e+00,-2.353782676646732686e+00,-2.528078791140432546e+00,-2.699265903803097277e+00,-2.867343829496166396e+00,-3.032312386422562955e+00,3.089013911041978755e+00,2.930264623634206256e+00,2.774625230275409304e+00,2.622095899360350924e+00,2.472676795924120707e+00,2.326368081654867748e+00,2.183169914877429729e+00,2.043082450569703834e+00,1.906105840349913816e+00,1.772240232472972021e+00,1.641485771843212316e+00,1.513842600008933115e+00,1.389310855144207490e+00,1.267890672076168013e+00,1.149582182268635844e+00,1.034385513816663771e+00,9.223007914592692424e-01,8.133281365703390886e-01,7.074676671604486211e-01,6.047194978750433103e-01,5.050837399926187965e-01,4.085605014283594794e-01,3.151498867286811612e-01,2.248519970766885978e-01,1.376669302848988752e-01,5.359478080069881439e-02,-2.736436030456910334e-02,-1.052104053155978464e-01,-1.799432699004007430e-01,-2.515628730866644736e-01,-3.200691372781200306e-01,-3.854619882454478619e-01,-4.477413551353727206e-01,-5.069071704615687457e-01,-5.629593701119354199e-01,-6.158978933467786909e-01,-6.657226827988104167e-01,-7.124336844713304862e-01,-7.560308477455015552e-01,-7.965141253712550995e-01,-8.338834734763854728e-01,-8.681388515629129277e-01,-8.992802224998064364e-01,-9.273075525393557061e-01,-9.522208113026188192e-01,-9.740199717903358367e-01,-9.927050103720154173e-01,-1.008275906798667965e+00,-1.020732644193709016e+00,-1.030075209052961904e+00,-1.036303591250112399e+00,-1.039417784036709813e+00,-1.039417784036709813e+00,-1.036303591250112399e+00,-1.030075209052961904e+00,-1.020732644193709016e+00,-1.008275906798667965e+00,-9.927050103720154173e-01,-9.740199717903358367e-01,-9.522208113026188192e-01,-9.273075525393557061e-01,-8.992802224998064364e-01,-8.681388515629129277e-01,-8.338834734763854728e-01,-7.965141253712550995e-01,-7.560308477455015552e-01,-7.124336844713304862e-01,-6.657226827988104167e-01,-6.158978933467786909e-01,-5.629593701119354199e-01,-5.069071704615687457e-01,-4.477413551353727206e-01,-3.854619882454478619e-01,-3.200691372781200306e-01,-2.515628730866644736e-01,-1.799432699004007430e-01,-1.052104053155978464e-01,-2.736436030456910334e-02,5.359478080069881439e-02,1.376669302848988752e-01,2.248519970766885978e-01,3.151498867286811612e-01,4.085605014283594794e-01,5.050837399926187965e-01,6.047194978750433103e-01,7.074676671604486211e-01,8.133281365703390886e-01,9.223007914592692424e-01,1.034385513816663771e+00,1.149582182268635844e+00,1.267890672076168013e+00,1.389310855144207490e+00,1.513842600008933115e+00,1.641485771843212316e+00,1.772240232472972021e+00,1.906105840349913816e+00,2.043082450569703834e+00,2.183169914877429729e+00,2.326368081654867748e+00,2.472676795924120707e+00,2.622095899360350924e+00,2.774625230275409304e+00,2.930264623634206256e+00,3.089013911041978755e+00,-3.032312386422562955e+00,-2.867343829496166396e+00,-2.699265903803097277e+00,-2.528078791140432546e+00,-2.353782676646732686e+00,-2.176377748814774638e+00,-1.995864199480637868e+00,-1.812242223827342347e+00,-1.625512020381210565e+00,-1.435673791010048550e+00,-1.242727740926783842e+00,-1.046674078684008524e+00,-8.475130161739793389e-01,-6.452447686249792591e-01,-4.398695546104131049e-01,-2.313875960306172319e-01,-1.979911812923040859e-02,1.948956505195388322e-01,4.126964780127314603e-01,6.336031291077237615e-01,8.576153652385987147e-01,1.084732944505231389e+00,1.314955621686022313e+00,1.548283148225164441e+00,1.784715272250833040e+00,2.024251738558814573e+00,2.266892288628878926e+00,2.512636660619318896e+00,2.761484589365136522e+00,3.013435806385314386e+00,-3.014695267293129977e+00,-2.756538292427715753e+00,-2.495278854619821907e+00,-2.230917235610898608e+00,-1.963453720449318096e+00,-1.692888597490376013e+00,-1.419222158401747258e+00,-1.142454698152571835e+00,-8.625865150225519029e-01,-5.796179105855782110e-01,-2.935491897206458090e-01,-4.380660611853406244e-03,2.878873652661484983e-01,5.832545731408816936e-01,8.817206449438588223e-01,1.183285259316041227e+00,1.487948091602381062e+00,1.795708813864554720e+00,2.106567094873686763e+00,2.420522600113987899e+00,2.737574991788211953e+00,3.057723928815836878e+00,-2.902216240344702491e+00,-2.575875248974031528e+00,-2.246438755167534218e+00,-1.913907113115189462e+00,-1.578280680284794180e+00,-1.239559817409232600e+00,-8.977448884919311256e-01,-5.528362608050401139e-01,-2.048343048839768588e-01,1.462606054671169720e-01,5.004480931917471009e-01,8.577277779701517613e-01,1.218099276221121796e+00,1.581562201116551547e+00,1.948116162566887466e+00,2.317760767239318120e+00,2.690495618545039935e+00,3.066320316653812217e+00,-2.837950848691089600e+00,-2.455947669449070059e+00,-2.070855862361550503e+00,-1.682675840224529207e+00,-1.291408019069986590e+00,-8.970528181695230918e-01,-4.996106600198077508e-01,-9.908197034985330443e-02,3.045328218880781201e-01,7.112332845093800593e-01,1.121018982113473061e+00,1.533889476078347247e+00,1.949844324564200537e+00,2.368883082513438598e+00,2.791005301659769788e+00,-3.066974776658657031e+00,-2.638686992768174644e+00,-2.207317111746209815e+00,-1.772865594684748691e+00,-1.335332905886293053e+00,-8.947195128456716384e-01,-4.510258862554967774e-01,-4.252500004344498923e-03,4.456001688305202268e-01,8.985316399831443368e-01,1.354541430000704816e+00,1.813629052248966866e+00,2.275794016908644579e+00,2.741035830984497323e+00,-3.073831308870619949e+00,-2.602437287644686847e+00,-2.127967915033121216e+00,-1.650423696714977240e+00,-1.169805141539807636e+00,-6.861127615185687034e-01,-1.993470718181633572e-01,2.904914092312829710e-01,7.834021601491549802e-01,1.279384656304348056e+00,1.778438369911629735e+00,2.280562770046191901e+00,2.785757322634555777e+00,-2.989163816714100363e+00,-2.477830573989596274e+00,-1.963428799856448359e+00,-1.445959040931885875e+00,-9.254218469599815311e-01,-4.018177708134695880e-01,1.248526315135298492e-01,6.545888009036919808e-01,1.187390175127400749e+00,1.723256188833655278e+00,2.262186273564619210e+00,2.804179857751985860e+00,-2.933948940458972476e+00,-2.385830084481963542e+00,-1.834649462374468687e+00,-1.280407658108484004e+00,-7.231052587501065609e-01,-1.627428544577154690e-01,4.006789615289422235e-01,9.671595928778374818e-01,1.536698440181030190e+00,2.109294900949211460e+00,2.684948369620800968e+00,-3.019527069617641946e+00,-2.437761414109435698e+00,-1.852940585805289642e+00,-1.265065202535869515e+00,-6.741358851877422564e-01,-8.015325771065280602e-02,5.168820528988460339e-01,1.116969416591937936e+00,1.720108200274817811e+00,2.326297767810511452e+00,2.935537480024332346e+00,-2.735358612475704554e+00,-2.120020540580537904e+00,-1.501634259739387467e+00,-8.802004212577800857e-01,-2.557196794553081021e-01,3.718073083198188966e-01,1.002379881710782739e+00,1.635997377343062054e+00,2.272659128835345932e+00,2.912364466803170959e+00,-2.728072588327937531e+00,-2.082282097582298430e+00,-1.433450046527956490e+00,-7.815771165383342822e-01,-1.266639919809099124e-01,5.312886397973338726e-01,1.192280088462633447e+00,1.856309660707177844e+00,2.523376660247289127e+00,-3.089704919348887469e+00,-2.416565165944857707e+00,-1.740390091902381808e+00,-1.061180405370405477e+00,-3.789368174482754537e-01,3.063399578106234533e-01,9.946492034025047335e-01,1.685990199382276566e+00,2.380362222854445875e+00,3.077764547996766353e+00,-2.504988861135719613e+00,-1.801528121877785438e+00,-1.095039276026076314e+00,-3.855230611244077621e-01,3.270197823639283130e-01,1.042588511061618206e+00,1.761182378679146510e+00,2.482800636018433593e+00,-3.075742776203112427e+00,-2.348077998628793850e+00,-1.617391096336503020e+00,-8.836828301185574164e-01,-1.469539636558307438e-01,5.927947364858867640e-01,1.335562500857706558e+00,2.081348557138555488e+00,2.830152130127900900e+00,-2.701212865421104059e+00,-1.946376596081455634e+00,-1.188525152826179099e+00,-4.276593223081648909e-01,3.362201059675213877e-01,1.103112339643638418e+00,1.873016583519864664e+00,2.645932039554617088e+00,-2.861327400314535030e+00,-2.082391925441611669e+00,-1.300447649547918250e+00,-5.154953820073432391e-01,2.724640649904312428e-01,1.063429876439927035e+00,1.857401234514413746e+00,2.654377318587735068e+00,-2.828828001961645633e+00,-2.025844939008655921e+00,-1.219859628766406523e+00,-4.108729030660276949e-01,4.011144034801156777e-01,1.216101453467509863e+00,2.034087406721320157e+00,2.855071420278201266e+00,-2.604132658764185315e+00,-1.777155064548835428e+00,-9.471819555132718893e-01,-1.142141856748389306e-01,7.217473881897126242e-01,1.560701906555138851e+00,2.402648507149522050e+00,-3.035598982221678011e+00,-2.187670814948183828e+00,-1.336753168697874639e+00,-4.828469166857086714e-01,3.740470651466911711e-01,1.233927898141949919e+00,2.096794700921485788e+00,2.962646589392783358e+00,-2.451702630419276829e+00,-1.579883233652253471e+00,-7.050814196927602806e-01,1.727019165709863247e-01,1.053465877551388985e+00,1.937209562983298383e+00,2.823932069909460552e+00,-2.569552814475422053e+00,-1.676875384113621692e+00,-7.812218571509887965e-01,1.174068527777548526e-01,1.019009829380344234e+00,1.923586153710608926e+00,2.831134904173928657e+00,-2.541530150652349107e+00,-1.628039323291474938e+00,-7.115788504429904071e-01,2.078503357392517126e-01,1.130247300480234696e+00,2.055611106372864594e+00,2.983940813401616321e+00,-2.367949828253423039e+00,-1.433691149474562554e+00,-4.964694052894819687e-01,4.437144538525708004e-01,1.386859474904830636e+00,2.332964702235748256e+00,-3.001156129559690022e+00,-2.049133366923428845e+00,-1.094153280415498308e+00,-1.362168359902122261e-01,8.246749978333403064e-01,1.788521249971295468e+00,2.755320946780471125e+00,-2.558112195112124176e+00,-1.585408540096403529e+00,-6.097543766367092832e-01,3.688493114374356008e-01,1.350401537760837156e+00,2.334901313441724913e+00,-2.960837660121471426e+00,-1.970445762507226473e+00,-9.771092973538926252e-01,1.917073637501552630e-02,1.018393337205778071e+00,2.020557501161745595e+00,3.025662221770615279e+00,-2.249478817109698880e+00,-1.238496012572719129e+00,-2.245756857300109655e-01,7.922811470053457983e-01,1.812073466748264972e+00,2.834800252147109845e+00,-2.422724827790434077e+00,-1.394132184980835021e+00,-3.626081553313175165e-01,6.718462299839397245e-01,1.709229937344216799e+00,2.749541930691348668e+00,-2.490404135646224759e+00,-1.444238688229655176e+00,-3.951480775853845051e-01,6.568666505222943153e-01,1.711804447915289185e+00,2.769664264005347487e+00,-2.452740261380073949e+00,-1.389039569277644492e+00,-3.224200246493064692e-01,7.471173123269755356e-01,1.819571379090360042e+00,2.894941110697129893e+00,-2.309959867346161211e+00,-1.228762010364344626e+00,-1.446516975911532887e-01,9.423699965654935840e-01,2.032301995342085554e+00,3.125143219621340229e+00,-2.062292719236469729e+00,-9.636362906678953566e-01,1.379261120107145577e-01,1.242393400334290687e+00,2.349764483518552272e+00,-2.823147038726854685e+00,-1.709971647463642386e+00,-5.938957476060368057e-01,5.250795608121207048e-01,1.646953175452328555e+00,2.771723991685977939e+00,-2.383794404587053162e+00,-1.253232508209140894e+00,-1.197767378442511216e-01,1.016571792749499270e+00,2.155811967551169772e+00,-2.985242638911682178e+00,-1.840222532826469859e+00,-6.923141441749115499e-01,4.584814019962273335e-01,1.612162978391911139e+00,2.768729455479746804e+00,-2.355005605682325864e+00,-1.192672724724051614e+00,-2.745834504401425610e-02,1.140636394928715935e+00,2.311610354549539448e+00,-2.797722916212162847e+00,-1.620993948051048239e+00,-4.413891953960528136e-01,7.410901923115918999e-01,1.926443063442409009e+00,3.114668264189592417e+00,-1.977420668614219279e+00,-7.834542787622255089e-01,4.133809662417419761e-01,1.613083903916115780e+00,2.815653369622007851e+00,-2.262097110601826166e+00,-1.053798091335193199e+00,1.573639491787614253e-01,1.371387837730071224e+00,2.588272398986009470e+00
